TransactionDateYYYMM	TransactionTypeID	DeviceSNR	DeviceLocationName	DeviceLocationAddress	DeviceLocationShopID	ShopID	ShopName	ShopAddress	Sum_EUR
--------------------	-----------------	---------	------------------	---------------------	--------------------	------	--------	-----------	-------
201212	11	53100112	NULL	NULL	NULL	112	SĮSP	NULL	753.012048
201305	11	53100112	NULL	NULL	NULL	112	SĮSP	NULL	7414.272473
201306	10	53100112	NULL	NULL	NULL	112	SĮSP	NULL	550.278035
201306	13	53100112	NULL	NULL	NULL	112	SĮSP	NULL	252788.461243
201308	10	NULL	NULL	NULL	NULL	112	SĮSP	NULL	608.202038
201308	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	2442288.574576
201309	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	3815036.488049
201310	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	3945532.896700
201403	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	14742536.488837
201504	10	NULL	NULL	NULL	NULL	112	SĮSP	NULL	877017.000000
201504	10	53000123	K168 Vilnius Salomejos Neries	Vilniaus g. 32/2, Vilnius	113	113	Lietuvos spauda	NULL	129797.000000
201504	10	53000126	K113 Vilnius Ofisas	Laisves 58, Vilnius	113	113	Lietuvos spauda	NULL	32538.000000
201504	10	53000132	K135 Vilnius Banko SC	Žirmunu g.151, Vilnius	113	113	Lietuvos spauda	NULL	130750.000000
201504	10	53000142	K572 Vilnius Autobus.st.Rkiosk	Sodu g.22, Vilnius	113	113	Lietuvos spauda	NULL	20030.000000
201504	10	53000148	K87 Vilnius Baltupiu Maxima	Didlaukio g.1, Vilnius	113	113	Lietuvos spauda	NULL	95718.000000
201504	10	53000149	K565 Vilnius Gedimino R-kiosk	Gedimino pr. 12, Vilnius	113	113	Lietuvos spauda	NULL	23312.000000
201504	10	53000172	K99 Vilnius Vaivorykšte	L.Asanavičiutes g. 20/2, Vilnius	113	113	Lietuvos spauda	NULL	138081.000000
201504	10	53000231	K74 Vilnius Saturnas	Povilaičio g. 20, Vilnius	113	113	Lietuvos spauda	NULL	150380.000000
201504	10	53000237	K198 Vilnius Studentu miest.	Sauletekio 18, Vilnius	113	113	Lietuvos spauda	NULL	46370.000000
201504	10	53000239	K133 Vilnius Karolinišk.Norfa	l.Asanavičiutes 23, Vilnius	113	113	Lietuvos spauda	NULL	221455.000000
201504	10	53000249	K123 Vilnius Tauro kalnas	J.Tumo-Vaižganto g. 9, Vilnius	113	113	Lietuvos spauda	NULL	167029.000000
201504	10	53000255	K4 Vilnius Kalvariju turgus	Kalvariju g.61 prie turgavietes, Vilnius	113	137	Lietuvos spauda-Test	NULL	290.000000
201504	10	53000271	Greitoji pagalba K49	Šiltnamiu g. 29, Vilnius	114	114	Vaskota	NULL	34843.000000
201504	10	53000293	K111 Vilnius Šeškines turgus	Ukmerges g.216, Vilnius	113	113	Lietuvos spauda	NULL	116775.000000
201504	10	53000301	K124 Vilnius Kalvariju- Brodv.	Kalvariju g. 85, Vilnius	113	113	Lietuvos spauda	NULL	145710.000000
201504	10	53000302	K145 Vilnius Konstitucijos	Konstitucijos pr. 12, Vilnius	113	113	Lietuvos spauda	NULL	229566.000000
201504	10	53000304	K61 Vilnius Lazdynu kinas	Erfurto g. 1, Vilnius	113	113	Lietuvos spauda	NULL	241620.000000
201504	10	53000310	Sparta K30	Amatu g. 9, Vilnius	114	114	Vaskota	NULL	91405.000000
201504	10	53000313	K187 Vilnius Stotis Mcdonaldas	Sodu g.14, Vilnius	113	137	Lietuvos spauda-Test	NULL	1700.000000
201504	10	53000339		Vandens g. 31, 11010 Vilnius	116	116	Lietuvos paštas	NULL	1000.000000
201504	10	53000370		Pašto g. 6, 02025 Vilnius	116	116	Lietuvos paštas	NULL	486.000000
201504	10	53000372	403-asis klientu aptarnavimo skyrius	Justiniškiu g. 91 (prie PC "Norfa", Justiniškes), Vilnius	116	116	Lietuvos paštas	NULL	2400.000000
201504	10	53000377	407-asis klientu aptarnavimo skyrius	Architektu g. 19 (prie PC "Rimi"), Vilnius	116	116	Lietuvos paštas	NULL	884.000000
201504	10	53000387		Tyzenhauzu g. 4, 02007 Vilnius	116	116	Lietuvos paštas	NULL	300.000000
201504	10	53000397	336-asis klientu aptarnavimo skyrius	Ateities g. 91 , Vilnius (prie PC "Mandarinas")	116	116	Lietuvos paštas	NULL	1350.000000
201504	10	53000399		Vaduvos g. 5, 02029 Vilnius	116	116	Lietuvos paštas	NULL	600.000000
201504	10	53000403		L. Zamenhofo g. 3, 12001 Vilnius	116	116	Lietuvos paštas	NULL	2150.000000
201504	10	53000413	502-asis klientu aptarnavimo skyrius	Antakalnio g. 82 (prie Antakalnio kliniku), Vilnius	116	116	Lietuvos paštas	NULL	240.000000
201504	10	53000418		Viršuliškiu g. 34, 05001 Vilnius	116	116	Lietuvos paštas	NULL	911.000000
201504	10	53000425	301-asis klientu aptarnavimo skyrius	Gabijos g. 30 (Justiniškiu g. ir Gabijos g. sankirta prie PC "Maxima"), Vilnius	116	116	Lietuvos paštas	NULL	4000.000000
201504	10	53000430		Geroves g. 29, 11005 Vilnius	116	116	Lietuvos paštas	NULL	300.000000
201504	10	53000474		Vytenio g. 2, 03001 Vilnius	116	116	Lietuvos paštas	NULL	500.000000
201504	10	53000479		J. Jasinskio g. 16, 03021 Vilnius	116	116	Lietuvos paštas	NULL	7060.000000
201504	10	53000501	405-asis klientu aptarnavimo skyrius	Viršuliškiu g. 40 (prie PC "Mada", Viršuliškes), Vilnius	116	116	Lietuvos paštas	NULL	500.000000
201504	10	53000503		Vytenio g. 2, 03001 Vilnius	116	116	Lietuvos paštas	NULL	1700.000000
201504	10	53000602	NULL	NULL	NULL	115	Maxima	NULL	500.000000
201504	10	53000608	NULL	NULL	NULL	115	Maxima	NULL	1000.000000
201504	10	53000611	NULL	NULL	NULL	115	Maxima	NULL	3210.000000
201504	10	53000631	NULL	NULL	NULL	115	Maxima	NULL	628.000000
201504	10	53000640	NULL	NULL	NULL	115	Maxima	NULL	1100.000000
201504	10	53000660	X-084 07	MXM 1X Parko 23	115	115	Maxima	NULL	700.000000
201504	10	53000669	NULL	NULL	NULL	115	Maxima	NULL	2500.000000
201504	10	53000672	NULL	NULL	NULL	115	Maxima	NULL	100.000000
201504	10	53000683	X-878 12	MXM 2X Taikos g.	115	115	Maxima	NULL	14027.000000
201504	10	53000753	NULL	NULL	NULL	115	Maxima	NULL	900.000000
201504	10	53000762	NULL	NULL	NULL	115	Maxima	NULL	200.000000
201504	10	53000765	X-581 04	MXM 1X Taikos 1	115	115	Maxima	NULL	4900.000000
201504	10	53000785	NULL	NULL	NULL	115	Maxima	NULL	1200.000000
201504	10	53000788	NULL	NULL	NULL	115	Maxima	NULL	2500.000000
201504	10	53000805	X-964 06	MXM 1X S.Batoro 43	115	115	Maxima	NULL	4930.000000
201504	10	53000819	K14 Vilnius Ž.Paneriai murinis	Savanoriu pr.191, Vilnius	113	113	Lietuvos spauda	NULL	63720.000000
201504	10	53000835	X-964 02	MXM 1X S.Batoro 43	115	115	Maxima	NULL	18082.000000
201504	10	53000845	NULL	NULL	NULL	116	Lietuvos paštas	NULL	800.000000
201504	10	53000853	K29 Vilnius Žemieji Paneriai	Valkininku7, Vilnius	113	137	Lietuvos spauda-Test	NULL	2200.000000
201504	10	53000873	X-581 05	MXM 1X Taikos 1	115	115	Maxima	NULL	3370.000000
201504	10	53000880	K6 Vilnius Gedimino-Lukiškiu	Gedimino pr.44, Vilnius	113	137	Lietuvos spauda-Test	NULL	100.000000
201504	10	53000898	X-354 03	MXM 1X Geležinkelio 16	115	115	Maxima	NULL	7020.000000
201504	10	53000903	NULL	NULL	NULL	115	Maxima	NULL	1600.000000
201504	10	53000909	NULL	NULL	NULL	115	Maxima	NULL	3157.000000
201504	10	53000968	X-084 06	MXM 1X Parko 23	115	115	Maxima	NULL	1900.000000
201504	10	53000970	X-477 06	MXM 1X Vyduno 27	115	115	Maxima	NULL	2400.000000
201504	10	53000990	NULL	NULL	NULL	115	Maxima	NULL	200.000000
201504	10	53000996	NULL	NULL	NULL	115	Maxima	NULL	3825.000000
201504	10	53001019	NULL	NULL	NULL	115	Maxima	NULL	600.000000
201504	10	53001022	NULL	NULL	NULL	115	Maxima	NULL	1800.000000
201504	10	53001037	X-096 11	MXM 2X Žalgirio g.	115	115	Maxima	NULL	25382.000000
201504	10	53001070	Stotis K36	Seiniu g.1, Vilnius	114	114	Vaskota	NULL	146897.000000
201504	10	53001080	NULL	NULL	NULL	115	Maxima	NULL	400.000000
201504	10	53001105	NULL	NULL	NULL	148	KAC	NULL	127203.000000
201504	10	53001144	NULL	NULL	NULL	115	Maxima	NULL	940.000000
201504	10	53001147	NULL	NULL	NULL	115	Maxima	NULL	1400.000000
201504	10	53001173	NULL	NULL	NULL	115	Maxima	NULL	500.000000
201504	10	53001176	NULL	NULL	NULL	115	Maxima	NULL	400.000000
201504	10	53001205	NULL	NULL	NULL	115	Maxima	NULL	1000.000000
201504	10	53001206	X-555 59	MXM 3X Hyper Maxima	115	115	Maxima	NULL	77449.000000
201504	10	53001231	NULL	NULL	NULL	115	Maxima	NULL	1000.000000
201504	10	53001237	NULL	NULL	NULL	115	Maxima	NULL	300.000000
201504	10	53001240	NULL	NULL	NULL	115	Maxima	NULL	1000.000000
201504	11	53000081	K76 Vilnius Asanavičiutes	L.Asanavičiutes g. 42, Vilnius	113	113	Lietuvos spauda	NULL	780481.000000
201504	11	53000083	K25 Vilnius Kęstučio	Kestučio g. 26, Vilnius	113	137	Lietuvos spauda-Test	NULL	4344.000000
201504	11	53000099	K80 Vilnius Šaltinelis	Žirmunu g.106, Vilnius	113	113	Lietuvos spauda	NULL	697014.000000
201504	11	53000110	K48 Vilnius Gedimino-Katedros	Katedros a. Gedimino pr.2, Vilnius	113	113	Lietuvos spauda	NULL	311302.000000
201504	11	53000137	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	113	Lietuvos spauda	NULL	467143.000000
201504	11	53000141	K572 Vilnius Autobus.st.Rkiosk	Sodu g.22, Vilnius	113	113	Lietuvos spauda	NULL	8230.000000
201504	11	53000145	K195 Vilnius Aerouostas 1	Rodunes kelias 2, Vilnius	113	113	Lietuvos spauda	NULL	1911.000000
201504	11	53000155	316-asis klientu aptarnavimo skyrius	Parko g. 34a (prie PC "IKI", Naujoji Vilnia), Vilnius	116	116	Lietuvos paštas	NULL	5063.000000
201504	11	53000157	K24 Vilnius Antakalnio žiedas	Antakalnio g.130, Vilnius	113	113	Lietuvos spauda	NULL	675911.000000
201504	11	53000167	K13 Vilnius Hales turgus	Bazilijonu 6, Vilnius	113	113	Lietuvos spauda	NULL	540445.000000
201504	11	53000183	K106 Vilnius Baltupiu IKI	Didlaukio g. 59A, Vilnius	113	137	Lietuvos spauda-Test	NULL	2896.000000
201504	11	53000185	K72 Vilnius Gerosios Vilties 2	Savanoriu pr.68, Vilnius	113	113	Lietuvos spauda	NULL	698783.000000
201504	11	53000191	K189 Vilnius Lvovo	Lvovo g.11, Vilnius	113	137	Lietuvos spauda-Test	NULL	2896.000000
201504	11	53000195	K192 Vilnius Akropolis	Ozo g.20, Vilnius	113	113	Lietuvos spauda	NULL	542229.000000
201504	11	53000198	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	113	Lietuvos spauda	NULL	1125586.000000
201504	11	53000207	K54 Vilnius Mokykla	Antakalnio g.85, Vilnius	113	137	Lietuvos spauda-Test	NULL	579.000000
201504	11	53000208	Laisve K4	Laives pr. 40, Vilnius	114	114	Vaskota	NULL	142007.000000
201504	11	53000216	K45 Vilnius Gedimino-Kazino	Gedimino pr.19 prie Vienuolio g., Vilnius	113	113	Lietuvos spauda	NULL	485434.000000
201504	11	53000218	K3 Vilnius Žalias tiltas 2	Kalvariju g. 1, Vilnius	113	113	Lietuvos spauda	NULL	1416403.000000
201504	11	53000240	K151 Vilnius Studentu	Studentu g.37, Vilnius	113	113	Lietuvos spauda	NULL	255824.000000
201504	11	53000244	Kometa K42	Sausio 13-osios g. 7, Vilnius	114	114	Vaskota	NULL	312484.000000
201504	11	53000259	K43 Vilnius Kauno ligonine	Kauno g.5, Vilnius	113	113	Lietuvos spauda	NULL	328986.000000
201504	11	53000270	K75 Vilnius Iki Papartis	Erfurto g. 31/43, Vilnius	113	113	Lietuvos spauda	NULL	879796.000000
201504	11	53000286	Konarskio K21	Konarskio g. 19, Vilnius	114	114	Vaskota	NULL	176881.000000
201504	11	53000297	Vyduno K19	Papilenu g. 25, Vilnius	114	136	Vaskota-Test	NULL	579.000000
201504	11	53000318	K97 Vilnius Agota	Šeškines g. 59, Vilnius	113	137	Lietuvos spauda-Test	NULL	1448.000000
201504	11	53000326	X-987 09	MXM 2X Zvirkos g.	115	115	Maxima	NULL	113664.000000
201504	11	53000335	308-asis klientu aptarnavimo skyrius	L.Asanavičiutes 29, Vilnius (Prie PC norfa Karoliniškes)	116	116	Lietuvos paštas	NULL	8978.000000
201504	11	53000336	X-930 18	MXM 2X Ukmerges 369	115	115	Maxima	NULL	204271.000000
201504	11	53000353		Viršuliškiu g. 34, 05001 Vilnius	116	116	Lietuvos paštas	NULL	4344.000000
201504	11	53000371		Aušros Vartu g. 18, 01065 Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201504	11	53000374		Geroves g. 29, 11005 Vilnius	116	116	Lietuvos paštas	NULL	1518.000000
201504	11	53000376	533-asis klientu aptarnavimo skyrius	Žirmunu g. 106, Vilnius  (prie PC "IKI")	116	116	Lietuvos paštas	NULL	5792.000000
201504	11	53000394		Žirmunu g. 67, 09026 Vilnius	116	116	Lietuvos paštas	NULL	4344.000000
201504	11	53000395		S. Dariaus ir S. Gireno g. 8, 02011 Vilnius	116	116	Lietuvos paštas	NULL	7095.000000
201504	11	53000400	NULL	NULL	NULL	116	Lietuvos paštas	NULL	5984.000000
201504	11	53000415		Mindaugo g. 11, 03011 Vilnius	116	116	Lietuvos paštas	NULL	5966.000000
201504	11	53000417	K31 Vilnius Kalvariju-Žalgirio	Kalvariju g.90, Vilnius	113	137	Lietuvos spauda-Test	NULL	2607.000000
201504	11	53000427		S. Dariaus ir S. Gireno g. 8, 02011 Vilnius	116	116	Lietuvos paštas	NULL	4923.000000
201504	11	53000442	Vilniaus 16-as paštas		116	116	Lietuvos paštas	NULL	2896.000000
201504	11	53000465		Pupines g. 7, Salininkai, 02017 Vilnius	116	116	Lietuvos paštas	NULL	2027.000000
201504	11	53000466		Gedimino pr. 7, 01001 Vilnius	116	116	Lietuvos paštas	NULL	4344.000000
201504	11	53000470	Vilniaus Centrinis poskyris		116	116	Lietuvos paštas	NULL	11584.000000
201504	11	53000475		Jeruzales g. 14, 08018 Vilnius	116	116	Lietuvos paštas	NULL	9268.000000
201504	11	53000502		Šeškines g. 30, 07004 Vilnius	116	116	Lietuvos paštas	NULL	12743.000000
201504	11	53000607	NULL	NULL	NULL	115	Maxima	NULL	579.000000
201504	11	53000610	NULL	NULL	NULL	115	Maxima	NULL	3475.000000
201504	11	53000665	NULL	NULL	NULL	115	Maxima	NULL	4578.000000
201504	11	53000668	X-025 03	MXM 2X Tuskulenu 66	115	115	Maxima	NULL	1448.000000
201504	11	53000691	NULL	NULL	NULL	115	Maxima	NULL	11207.000000
201504	11	53000694	NULL	NULL	NULL	115	Maxima	NULL	1766.000000
201504	11	53000700	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201504	11	53000709	X-219 03	MXM 1X Didlaukio 1	115	115	Maxima	NULL	9846.000000
201504	11	53000729	NULL	NULL	NULL	115	Maxima	NULL	3475.000000
201504	11	53000754	X-577 02	MXM 1X Beržu g.2E, Rieše	115	115	Maxima	NULL	2307.000000
201504	11	53000761	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201504	11	53000775	X-219 06	MXM 1X Didlaukio 1	115	115	Maxima	NULL	12452.000000
201504	11	53000779	X-503 04	MXM 1X Žirmunu 89a	115	115	Maxima	NULL	7529.000000
201504	11	53000784	NULL	NULL	NULL	115	Maxima	NULL	7240.000000
201504	11	53000809	NULL	NULL	NULL	115	Maxima	NULL	7452.000000
201504	11	53000815	NULL	NULL	NULL	115	Maxima	NULL	4773.000000
201504	11	53000825	X-354 04	MXM 1X Geležinkelio 16	115	115	Maxima	NULL	9125.000000
201306	11	53100112	NULL	NULL	NULL	112	SĮSP	NULL	1202812.210120
201404	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	4496857.618198
201405	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	13079213.967916
201504	10	53000071	K18 Vilnius Mindaugo	Mindaugo g.10, Vilnius	113	113	Lietuvos spauda	NULL	45208.000000
201504	10	53000071	K18 Vilnius Mindaugo	Mindaugo g.10, Vilnius	113	137	Lietuvos spauda-Test	NULL	1500.000000
201504	10	53000092	K12 Vilnius Didžiosios	Didžioji g. 30, Vilnius	113	113	Lietuvos spauda	NULL	54447.000000
201504	10	53000099	K80 Vilnius Šaltinelis	Žirmunu g.106, Vilnius	113	113	Lietuvos spauda	NULL	90022.000000
201504	10	53000102	K191 Vilnius Šatrijos	Kalvariju g.140, Vilnius	113	113	Lietuvos spauda	NULL	102486.000000
201504	10	53000108	K109 Vilnius N.Vilnios IKI	Parko g. 34A, Vilnius	113	113	Lietuvos spauda	NULL	170055.000000
201504	10	53000109	K98 Grigiškes 2	Kovo 11-osios 39b, Vilnius	113	113	Lietuvos spauda	NULL	139793.000000
201504	10	53000118	K27 Vilnius Cerkves	Basanavičiaus g.26, Vilnius	113	113	Lietuvos spauda	NULL	82895.000000
201504	10	53000122	K162 Vilnius Jasinskio	Jasinskio g3, Vilnius	113	113	Lietuvos spauda	NULL	125309.000000
201504	10	53000134	K17 Vilnius Lietuvos kinas	Pylimo g. 21, Vilnius	113	113	Lietuvos spauda	NULL	258610.000000
201504	10	53000139	K7 Vilnius Žemaites	Gedimino pr.31, Vilnius	113	113	Lietuvos spauda	NULL	63075.000000
201504	10	53000178	Asanaviciutes K7	Asanaviciutes g. 11A	114	114	Vaskota	NULL	39238.000000
201504	10	53000184	K95 Vilnius Rimi Architektu	Architektu g.19, Vilnius	113	113	Lietuvos spauda	NULL	137114.000000
201504	10	53000186		Ozo g. 25, „Akropolis“ 07016 Vilnius	116	116	Lietuvos paštas	NULL	1850.000000
201504	10	53000191	K189 Vilnius Lvovo	Lvovo g.11, Vilnius	113	113	Lietuvos spauda	NULL	107197.000000
201504	10	53000196		Žemynos g. 23-20, 06001 Vilnius	116	116	Lietuvos paštas	NULL	500.000000
201504	10	53000206	K49 Vilnius Aerouostas 2	Rodunes kelias 2, Vilnius	113	113	Lietuvos spauda	NULL	71202.000000
201504	10	53000213	K195 Vilnius Aerouostas 1	Rodunes kelias 2, Vilnius	113	113	Lietuvos spauda	NULL	20133.000000
201504	10	53000216	K45 Vilnius Gedimino-Kazino	Gedimino pr.19 prie Vienuolio g., Vilnius	113	113	Lietuvos spauda	NULL	81347.000000
201504	10	53000216	K45 Vilnius Gedimino-Kazino	Gedimino pr.19 prie Vienuolio g., Vilnius	113	137	Lietuvos spauda-Test	NULL	600.000000
201504	10	53000248	K37 Vilnius Gerosios Vilties 1	Savanoriu pr.53, Vilnius	113	113	Lietuvos spauda	NULL	136560.000000
201504	10	53000254	K79 Vilnius Rinktines	Rinktines g.42, Vilnius	113	113	Lietuvos spauda	NULL	33809.000000
201504	10	53000259	K43 Vilnius Kauno ligonine	Kauno g.5, Vilnius	113	113	Lietuvos spauda	NULL	107619.000000
201504	10	53000259	K43 Vilnius Kauno ligonine	Kauno g.5, Vilnius	113	137	Lietuvos spauda-Test	NULL	300.000000
201504	10	53000283	Sauletekio K26	Sauletekio al. 30, Vilnius	114	114	Vaskota	NULL	85570.000000
201504	10	53000318	K97 Vilnius Agota	Šeškines g. 59, Vilnius	113	113	Lietuvos spauda	NULL	63021.000000
201504	10	53000356		Justiniškiu g. 62A, 05009 Vilnius	116	116	Lietuvos paštas	NULL	600.000000
201504	10	53000357		Ateities g. 91, 07001 Vilnius	116	116	Lietuvos paštas	NULL	2000.000000
201504	10	53000376	533-asis klientu aptarnavimo skyrius	Žirmunu g. 106, Vilnius  (prie PC "IKI")	116	116	Lietuvos paštas	NULL	800.000000
201209	13	53100135	NULL	NULL	NULL	135	SISP-Test	NULL	289.620017
201210	10	53100135	NULL	NULL	NULL	135	SISP-Test	NULL	1737.720111
201304	13	53100112	NULL	NULL	NULL	112	SĮSP	NULL	2939.643182
201305	10	53100112	NULL	NULL	NULL	112	SĮSP	NULL	1129.518071
201305	13	53100112	NULL	NULL	NULL	112	SĮSP	NULL	4355.885073
201307	13	53100112	NULL	NULL	NULL	112	SĮSP	NULL	2261758.570197
201308	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	7340358.547754
201310	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	13065732.156548
201405	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	4661076.223220
201406	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	14075376.502076
201410	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	21204593.368605
201412	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	14159696.475019
201503	10	NULL	NULL	NULL	NULL	112	SĮSP	NULL	794490.000000
201503	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	3742618.000000
201504	10	53000081	K76 Vilnius Asanavičiutes	L.Asanavičiutes g. 42, Vilnius	113	113	Lietuvos spauda	NULL	89750.000000
201504	10	53000086	Antakalnis K20	Antakalnio g. 76A, Vilnius	114	114	Vaskota	NULL	166516.000000
201504	10	53000105	K149 Vilnius Aušros vartai	Aušros vartu g. 23, Vilnius	113	113	Lietuvos spauda	NULL	101788.000000
201504	10	53000112	K195 Vilnius Aerouostas 1	Rodunes kelias 2, Vilnius	113	113	Lietuvos spauda	NULL	13438.000000
201504	10	53000114	K32 Vilnius Justiniškiu Norfa	Justiniškiu g. 91, Vilnius	113	137	Lietuvos spauda-Test	NULL	290.000000
201504	10	53000120	K73 Vilnius Naujininku Maxima	Dariaus ir Gireno g. 9, Vilnius	113	113	Lietuvos spauda	NULL	291787.000000
201504	10	53000137	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	113	Lietuvos spauda	NULL	104792.000000
201504	10	53000148	K87 Vilnius Baltupiu Maxima	Didlaukio g.1, Vilnius	113	137	Lietuvos spauda-Test	NULL	300.000000
201504	10	53000150	K51 Vilnius Iki Minskas	Žirmunu g. 2, Vilnius	113	113	Lietuvos spauda	NULL	226850.000000
201504	10	53000160	Tuskulenai K2	Tuskulenu g.37,Vilnius	114	136	Vaskota-Test	NULL	200.000000
201504	10	53000167	K13 Vilnius Hales turgus	Bazilijonu 6, Vilnius	113	113	Lietuvos spauda	NULL	106595.000000
201504	10	53000195	K192 Vilnius Akropolis	Ozo g.20, Vilnius	113	113	Lietuvos spauda	NULL	83546.000000
201504	10	53000198	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	113	Lietuvos spauda	NULL	288214.000000
201504	10	53000211	K63 Vilnius Skalvijo	Vienuolio g.34, Vilnius	113	113	Lietuvos spauda	NULL	3240.000000
201504	10	53000218	K3 Vilnius Žalias tiltas 2	Kalvariju g. 1, Vilnius	113	113	Lietuvos spauda	NULL	351839.000000
201504	10	53000223	Antakalnio pol-ka K5	Antakalnio g.59 Vilnius	114	114	Vaskota	NULL	24133.000000
201504	10	53000234	X-120 12	MXM 2X Ukmerges g.	115	115	Maxima	NULL	14040.000000
201504	10	53000243	K55 Vilnius Kalvarij.Ikiukas	Kalvariju 105 st. Šatrijos, Vilnius	113	137	Lietuvos spauda-Test	NULL	100.000000
201504	10	53000270	K75 Vilnius Iki Papartis	Erfurto g. 31/43, Vilnius	113	113	Lietuvos spauda	NULL	138384.000000
201504	10	53000286	Konarskio K21	Konarskio g. 19, Vilnius	114	114	Vaskota	NULL	38702.000000
201504	10	53000297	Vyduno K19	Papilenu g. 25, Vilnius	114	136	Vaskota-Test	NULL	500.000000
201504	10	53000303	K59 Vilnius Meno mokykla	Kosčiuskos 34, Vilnius	113	113	Lietuvos spauda	NULL	109814.000000
201504	10	53000307	Gabijos K8	Gabijos g. 29, Vilnius	114	114	Vaskota	NULL	218511.000000
201504	10	53000315	K23 Vilnius Aušros	Pylimo 50, Vilnius	113	113	Lietuvos spauda	NULL	129749.000000
201311	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	3833921.451090
201312	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	4116839.662109
201401	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	4761296.334429
201404	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	14376688.481243
201408	11	NULL	NULL	NULL	NULL	112	SĮSP	NULL	14699968.138111
201501	10	NULL	NULL	NULL	NULL	112	SĮSP	NULL	566970.000000
201501	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	3780910.000000
201504	10	53000083	K25 Vilnius Kęstučio	Kestučio g. 26, Vilnius	113	113	Lietuvos spauda	NULL	71958.000000
201504	10	53000084	X-040 02	MXM 1X Žaliuju ežeru g.	115	115	Maxima	NULL	3900.000000
201504	10	53000091	K65 Vilnius Šilo tiltas 1	Antakalnio g. 50, Vilnius	113	113	Lietuvos spauda	NULL	191146.000000
201504	10	53000114	K32 Vilnius Justiniškiu Norfa	Justiniškiu g. 91, Vilnius	113	113	Lietuvos spauda	NULL	258678.000000
201504	10	53000117	X-787 20	MXM 2X Pilaites pr. 31	115	115	Maxima	NULL	23572.000000
201504	10	53000125	K10 Vilnius Katedros	Šventaragio g. 2, Vilnius	113	113	Lietuvos spauda	NULL	62854.000000
201504	10	53000130	K136 Vilnius Sigmos	Kalvariju g.166, Vilnius	113	113	Lietuvos spauda	NULL	138017.000000
201504	10	53000143	K116 Vilnius Mada	Viršuliškiu g. 42, Vilnius	113	113	Lietuvos spauda	NULL	155859.000000
201504	10	53000144	K5 Vilnius Autobusu stotis	Sodu g.22 - autobusu stotis, Vilnius	113	113	Lietuvos spauda	NULL	83313.000000
201504	10	53000146	K108 Vilnius Merkurijus	Laisves pr. 31, Vilnius	113	113	Lietuvos spauda	NULL	89215.000000
201504	10	53000162	K52 Vilnius Autobus.st.peronas	Sodu g.25, Vilnius	113	113	Lietuvos spauda	NULL	26270.000000
201504	10	53000165	K165 Vilnius Šilo tiltas 2	Antakalnio g.52, Vilnius	113	113	Lietuvos spauda	NULL	129857.000000
201504	10	53000181	K186 N.Vilnia psich.lig.	Parko g. 18, Vilnius	113	113	Lietuvos spauda	NULL	156397.000000
201504	10	53000183	K106 Vilnius Baltupiu IKI	Didlaukio g. 59A, Vilnius	113	113	Lietuvos spauda	NULL	156951.000000
201504	10	53000193	K8 Vilnius Gyneju	Gyneju g.1, Vilnius	113	113	Lietuvos spauda	NULL	100625.000000
201504	10	53000194	607-asis klientu aptarnavimo skyrius	Didlaukio g. 1 (ir Kalvariju g. sankirta (prie PC "Maxima", Baltupiai), Vilnius	116	116	Lietuvos paštas	NULL	1300.000000
201504	10	53000198	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	137	Lietuvos spauda-Test	NULL	500.000000
201504	10	53000209	K38 Vilnius Lenku namai	Kauno g.47, Vilnius	113	113	Lietuvos spauda	NULL	102041.000000
201504	10	53000230	K36 Vilnius Žveryno žiedo	Seliu g.54, Vilnius	113	113	Lietuvos spauda	NULL	107172.000000
201504	10	53000243	K55 Vilnius Kalvarij.Ikiukas	Kalvariju 105 st. Šatrijos, Vilnius	113	113	Lietuvos spauda	NULL	131349.000000
201504	10	53000257	Kioskas Nr. K583	Pilies g. 23, Vilnius	113	113	Lietuvos spauda	NULL	18248.000000
